filename,copyright,inscription_siglum,provenance,editio_princeps,field_collector,reference_siglum,transliteration,translation,site,ociana_link
im0037246.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0037250.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0041782.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0041783.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0041898.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0042041.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0042922.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0042923.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0042924.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0042925.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0042926.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0042927.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0042928.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0042929.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0042930.jpg,,BES15 1,,OCIANA,,BES15,l ṯfl bn frʾ bn frd w qbr bny -h b h- mẓr,By Ṯfl son of Frʾ son of Frd and he buried his sons at the lookout point.,"Qāʿ al-ʿAbd, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/16788
im0037283.jpg,,BES15 2,,OCIANA,,BES15,l kʿb bn wqs¹,By Kʿb son of Wqs¹,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27769
im0037284.jpg,,BES15 3,,OCIANA,,"",l {h}{b} bn {b}{q} {b}{n} {w}d{s¹},By {Hb} son of{ Bq} {son of} {Wqs¹},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27770
im0037259.jpg,,BES15 4,,OCIANA,,BES15,l khl bn mtn,By Khl son of Mtn,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27771
im0037286.jpg,,BES15 4,,OCIANA,,BES15,l khl bn mtn,By Khl son of Mtn,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27771
im0037260.jpg,,BES15 5,,OCIANA,,"",l s¹ʿd,By S¹ʿd,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27772
im0038419.jpg,,BES15 6,,,,"",l mḥrm {b}{n} {k}{t}r,By Mḥrm {son of} {Ktr},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27773
im0038418.jpg,,BES15 6,,,,"",l mḥrm {b}{n} {k}{t}r,By Mḥrm {son of} {Ktr},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27773
im0038420.jpg,,BES15 6,,,,"",l mḥrm {b}{n} {k}{t}r,By Mḥrm {son of} {Ktr},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27773
im0041792.jpg,,BES15 6,,,,"",l mḥrm {b}{n} {k}{t}r,By Mḥrm {son of} {Ktr},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27773
im0041901.jpg,,BES15 6,,,,"",l mḥrm {b}{n} {k}{t}r,By Mḥrm {son of} {Ktr},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27773
im0042047.jpg,,BES15 6,,,,"",l mḥrm {b}{n} {k}{t}r,By Mḥrm {son of} {Ktr},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27773
im0038421.jpg,,BES15 7,,OCIANA,,"",l r{z}n bn ybnʾl,By {Rzn} son of Ybnʾl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27774
im0038422.jpg,,BES15 7,,OCIANA,,"",l r{z}n bn ybnʾl,By {Rzn} son of Ybnʾl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27774
im0038423.jpg,,BES15 7,,OCIANA,,"",l r{z}n bn ybnʾl,By {Rzn} son of Ybnʾl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27774
im0038424.jpg,,BES15 7,,OCIANA,,"",l r{z}n bn ybnʾl,By {Rzn} son of Ybnʾl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27774
im0038425.jpg,,BES15 7,,OCIANA,,"",l r{z}n bn ybnʾl,By {Rzn} son of Ybnʾl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27774
im0041903.jpg,,BES15 7,,OCIANA,,"",l r{z}n bn ybnʾl,By {Rzn} son of Ybnʾl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27774
im0042051.jpg,,BES15 7,,OCIANA,,"",l r{z}n bn ybnʾl,By {Rzn} son of Ybnʾl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27774
im0042054.jpg,,BES15 7,,OCIANA,,"",l r{z}n bn ybnʾl,By {Rzn} son of Ybnʾl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27774
im0042055.jpg,,BES15 7,,OCIANA,,"",l r{z}n bn ybnʾl,By {Rzn} son of Ybnʾl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27774
im0042058.jpg,,BES15 7,,OCIANA,,"",l r{z}n bn ybnʾl,By {Rzn} son of Ybnʾl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27774
im0038426.jpg,,BES15 8,,OCIANA,,"",l bnyt bn lḥmʾl bn wqf,By Bnyt son of Lḥmʾl son of Wqf,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27775
im0038427.jpg,,BES15 8,,OCIANA,,"",l bnyt bn lḥmʾl bn wqf,By Bnyt son of Lḥmʾl son of Wqf,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27775
im0038428.jpg,,BES15 8,,OCIANA,,"",l bnyt bn lḥmʾl bn wqf,By Bnyt son of Lḥmʾl son of Wqf,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27775
im0038429.jpg,,BES15 8,,OCIANA,,"",l bnyt bn lḥmʾl bn wqf,By Bnyt son of Lḥmʾl son of Wqf,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27775
im0042045.jpg,,BES15 8,,OCIANA,,"",l bnyt bn lḥmʾl bn wqf,By Bnyt son of Lḥmʾl son of Wqf,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27775
im0042049.jpg,,BES15 8,,OCIANA,,"",l bnyt bn lḥmʾl bn wqf,By Bnyt son of Lḥmʾl son of Wqf,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27775
im0042052.jpg,,BES15 8,,OCIANA,,"",l bnyt bn lḥmʾl bn wqf,By Bnyt son of Lḥmʾl son of Wqf,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27775
im0042057.jpg,,BES15 8,,OCIANA,,"",l bnyt bn lḥmʾl bn wqf,By Bnyt son of Lḥmʾl son of Wqf,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27775
im0038449.jpg,,BES15 9,,,,BES15,l ḥrb bn ġr h- dr,Ḥrb son of Ġr was here,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27776
im0038450.jpg,,BES15 9,,,,BES15,l ḥrb bn ġr h- dr,Ḥrb son of Ġr was here,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27776
im0038451.jpg,,BES15 9,,,,BES15,l ḥrb bn ġr h- dr,Ḥrb son of Ġr was here,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27776
im0038452.jpg,,BES15 9,,,,BES15,l ḥrb bn ġr h- dr,Ḥrb son of Ġr was here,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27776
im0042046.jpg,,BES15 9,,,,BES15,l ḥrb bn ġr h- dr,Ḥrb son of Ġr was here,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27776
im0042050.jpg,,BES15 9,,,,BES15,l ḥrb bn ġr h- dr,Ḥrb son of Ġr was here,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27776
im0042053.jpg,,BES15 9,,,,BES15,l ḥrb bn ġr h- dr,Ḥrb son of Ġr was here,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27776
im0042056.jpg,,BES15 9,,,,BES15,l ḥrb bn ġr h- dr,Ḥrb son of Ġr was here,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27776
im0038453.jpg,,BES15 10,,,,"",l tts¹ bn dʾy,By Tts¹ son of Dʾy,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27777
im0038454.jpg,,BES15 10,,,,"",l tts¹ bn dʾy,By Tts¹ son of Dʾy,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27777
im0041902.jpg,,BES15 10,,,,"",l tts¹ bn dʾy,By Tts¹ son of Dʾy,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27777
im0038456.jpg,,BES15 11,,OCIANA,,"",l yf{l} bn frʾ,By {Yfl} son of Frʾ,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27778
im0041904.jpg,,BES15 11,,OCIANA,,"",l yf{l} bn frʾ,By {Yfl} son of Frʾ,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27778
im0041906.jpg,,BES15 11,,OCIANA,,"",l yf{l} bn frʾ,By {Yfl} son of Frʾ,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27778
im0038457.jpg,,BES15 12,,OCIANA,,"",l mtn bn qtl,By Mtn son of Qtl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27779
im0038458.jpg,,BES15 12,,OCIANA,,"",l mtn bn qtl,By Mtn son of Qtl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27779
im0041907.jpg,,BES15 12,,OCIANA,,"",l mtn bn qtl,By Mtn son of Qtl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27779
im0041909.jpg,,BES15 12,,OCIANA,,"",l mtn bn qtl,By Mtn son of Qtl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27779
im0042069.jpg,,BES15 12,,OCIANA,,"",l mtn bn qtl,By Mtn son of Qtl,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27779
im0038462.jpg,,BES15 13,,OCIANA,,"",l ḫdmt bn ḥrb bn ġṯ h- {d}r ʿm f ʿm,Ḫdmt son of Ḥrb son of Ġṯ was here year after year,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27780
im0038463.jpg,,BES15 13,,OCIANA,,"",l ḫdmt bn ḥrb bn ġṯ h- {d}r ʿm f ʿm,Ḫdmt son of Ḥrb son of Ġṯ was here year after year,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27780
im0038464.jpg,,BES15 13,,OCIANA,,"",l ḫdmt bn ḥrb bn ġṯ h- {d}r ʿm f ʿm,Ḫdmt son of Ḥrb son of Ġṯ was here year after year,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27780
im0042060.jpg,,BES15 13,,OCIANA,,"",l ḫdmt bn ḥrb bn ġṯ h- {d}r ʿm f ʿm,Ḫdmt son of Ḥrb son of Ġṯ was here year after year,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27780
im0042063.jpg,,BES15 13,,OCIANA,,"",l ḫdmt bn ḥrb bn ġṯ h- {d}r ʿm f ʿm,Ḫdmt son of Ḥrb son of Ġṯ was here year after year,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27780
im0042066.jpg,,BES15 13,,OCIANA,,"",l ḫdmt bn ḥrb bn ġṯ h- {d}r ʿm f ʿm,Ḫdmt son of Ḥrb son of Ġṯ was here year after year,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27780
im0042070.jpg,,BES15 13,,OCIANA,,"",l ḫdmt bn ḥrb bn ġṯ h- {d}r ʿm f ʿm,Ḫdmt son of Ḥrb son of Ġṯ was here year after year,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27780
im0038465.jpg,,BES15 14,,OCIANA,,"",l mnʿr,By Mnʿr,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27781
im0038466.jpg,,BES15 14,,OCIANA,,"",l mnʿr,By Mnʿr,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27781
im0042064.jpg,,BES15 14,,OCIANA,,"",l mnʿr,By Mnʿr,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27781
im0042068.jpg,,BES15 14,,OCIANA,,"",l mnʿr,By Mnʿr,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27781
im0038467.jpg,,BES15 15,,OCIANA,,"",l lġz bn hʾs¹,By Lġz son of Hʾs¹,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27782
im0041908.jpg,,BES15 15,,OCIANA,,"",l lġz bn hʾs¹,By Lġz son of Hʾs¹,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27782
im0041910.jpg,,BES15 15,,OCIANA,,"",l lġz bn hʾs¹,By Lġz son of Hʾs¹,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27782
im0042067.jpg,,BES15 15,,OCIANA,,"",l lġz bn hʾs¹,By Lġz son of Hʾs¹,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27782
im0038468.jpg,,BES15 16,,OCIANA,,"",l {r}ʿ{y} bn ʾhwd bn ʿwḏ,By {Rʿy} son of ʾhwd son of ʿwḏ,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27783
im0041911.jpg,,BES15 16,,OCIANA,,"",l {r}ʿ{y} bn ʾhwd bn ʿwḏ,By {Rʿy} son of ʾhwd son of ʿwḏ,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27783
im0041912.jpg,,BES15 16,,OCIANA,,"",l {r}ʿ{y} bn ʾhwd bn ʿwḏ,By {Rʿy} son of ʾhwd son of ʿwḏ,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27783
im0038469.jpg,,BES15 17,,OCIANA,,"",l mnʿ bn ʿlht w wgm,By Mnʿ son of ʿlht and he grieved,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27784
im0041793.jpg,,BES15 17,,OCIANA,,"",l mnʿ bn ʿlht w wgm,By Mnʿ son of ʿlht and he grieved,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27784
im0041913.jpg,,BES15 17,,OCIANA,,"",l mnʿ bn ʿlht w wgm,By Mnʿ son of ʿlht and he grieved,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27784
im0037263.jpg,,BES15 18,,OCIANA,,"",l ʿmr bn khl bn ḥr{b},By ʿmr son of Khl son of {Ḥrb},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27785
im0041914.jpg,,BES15 18,,OCIANA,,"",l ʿmr bn khl bn ḥr{b},By ʿmr son of Khl son of {Ḥrb},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27785
im0041915.jpg,,BES15 18,,OCIANA,,"",l ʿmr bn khl bn ḥr{b},By ʿmr son of Khl son of {Ḥrb},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27785
im0042074.jpg,,BES15 18,,OCIANA,,"",l ʿmr bn khl bn ḥr{b},By ʿmr son of Khl son of {Ḥrb},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27785
im0042548.jpg,,BES15 18,,OCIANA,,"",l ʿmr bn khl bn ḥr{b},By ʿmr son of Khl son of {Ḥrb},"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27785
im0038471.jpg,,BES15 19,,OCIANA,,BES15,l wgm bn ʿly,By Wgm son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27786
im0042073.jpg,,BES15 19,,OCIANA,,BES15,l wgm bn ʿly,By Wgm son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27786
im0042549.jpg,,BES15 19,,OCIANA,,BES15,l wgm bn ʿly,By Wgm son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27786
im0038470.jpg,,BES15 19,,OCIANA,,BES15,l wgm bn ʿly,By Wgm son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27786
im0037264.jpg,,BES15 19,,OCIANA,,BES15,l wgm bn ʿly,By Wgm son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27786
im0037257.jpg,,BES15 20,,OCIANA,,"",l rkb bn qs¹m w tẓr mny,By Rkb son of Qs¹m and he awaited fate,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27787
im0038472.jpg,,BES15 20,,OCIANA,,"",l rkb bn qs¹m w tẓr mny,By Rkb son of Qs¹m and he awaited fate,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27787
im0038473.jpg,,BES15 20,,OCIANA,,"",l rkb bn qs¹m w tẓr mny,By Rkb son of Qs¹m and he awaited fate,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27787
im0038474.jpg,,BES15 20,,OCIANA,,"",l rkb bn qs¹m w tẓr mny,By Rkb son of Qs¹m and he awaited fate,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27787
im0041916.jpg,,BES15 20,,OCIANA,,"",l rkb bn qs¹m w tẓr mny,By Rkb son of Qs¹m and he awaited fate,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27787
im0041917.jpg,,BES15 20,,OCIANA,,"",l rkb bn qs¹m w tẓr mny,By Rkb son of Qs¹m and he awaited fate,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27787
im0041918.jpg,,BES15 20,,OCIANA,,"",l rkb bn qs¹m w tẓr mny,By Rkb son of Qs¹m and he awaited fate,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27787
im0042557.jpg,,BES15 20,,OCIANA,,"",l rkb bn qs¹m w tẓr mny,By Rkb son of Qs¹m and he awaited fate,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27787
im0037266.jpg,,BES15 21,,OCIANA,,"",l ʿmr bn ʿly,By ʿmr son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27788
im0038475.jpg,,BES15 21,,OCIANA,,"",l ʿmr bn ʿly,By ʿmr son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27788
im0041919.jpg,,BES15 21,,OCIANA,,"",l ʿmr bn ʿly,By ʿmr son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27788
im0041920.jpg,,BES15 21,,OCIANA,,"",l ʿmr bn ʿly,By ʿmr son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27788
im0041923.jpg,,BES15 21,,OCIANA,,"",l ʿmr bn ʿly,By ʿmr son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27788
im0042077.jpg,,BES15 21,,OCIANA,,"",l ʿmr bn ʿly,By ʿmr son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27788
im0042800.jpg,,BES15 21,,OCIANA,,"",l ʿmr bn ʿly,By ʿmr son of ʿly,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27788
im0038476.jpg,,BES15 22,,OCIANA,,"",l ms²dt,By Ms²dt,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27789
im0038477.jpg,,BES15 22,,OCIANA,,"",l ms²dt,By Ms²dt,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27789
im0042075.jpg,,BES15 22,,OCIANA,,"",l ms²dt,By Ms²dt,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27789
im0042076.jpg,,BES15 22,,OCIANA,,"",l ms²dt,By Ms²dt,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27789
im0037268.jpg,,BES15 23,,OCIANA,,"",l n{k}f bn n----,By Nkf son of N----,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27790
im0041921.jpg,,BES15 23,,OCIANA,,"",l n{k}f bn n----,By Nkf son of N----,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27790
im0041922.jpg,,BES15 23,,OCIANA,,"",l n{k}f bn n----,By Nkf son of N----,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27790
im0042878.jpg,,BES15 23,,OCIANA,,"",l n{k}f bn n----,By Nkf son of N----,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27790
im0037267.jpg,,BES15 24,,OCIANA,,"",l wgdt bn ẓnn,By Wgdt son of Ẓnn,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27791
im0041924.jpg,,BES15 24,,OCIANA,,"",l wgdt bn ẓnn,By Wgdt son of Ẓnn,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27791
im0041925.jpg,,BES15 24,,OCIANA,,"",l wgdt bn ẓnn,By Wgdt son of Ẓnn,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27791
im0042798.jpg,,BES15 24,,OCIANA,,"",l wgdt bn ẓnn,By Wgdt son of Ẓnn,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27791
im0037270.jpg,,BES15 25,,OCIANA,,"",l hḏr bn qmṭ bn ṣrmt,By Hḏr son of Qmṭ son of Ṣrmt,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27792
im0037272.jpg,,BES15 25,,OCIANA,,"",l hḏr bn qmṭ bn ṣrmt,By Hḏr son of Qmṭ son of Ṣrmt,"Wādī Salmā, Al-Mafraq Governorate, Jordan",https://ociana.osu.edu/inscriptions/27792
